StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1365,17,Male,Caucasian,Some College,5,7,Yes,Moderate,Yes,Yes,No,No,2.9630752607115136,C
1366,17,Female,Other,Bachelor’s,3,18,No,Moderate,No,Yes,Yes,Yes,3.2613995125494006,B
1367,16,Female,Caucasian,High School,6,23,No,No Support,No,No,No,No,2.384203756859337,D
1368,16,Female,Caucasian,High School,13,12,No,Moderate,Yes,Yes,Yes,No,2.736640310336933,C
1370,17,Male,Caucasian,Bachelor’s,20,18,No,High,Yes,No,No,Yes,3.610003929791101,A
1371,18,Female,Asian,Bachelor’s,4,13,No,Moderate,No,Yes,Yes,No,3.8438401813938823,A
1373,16,Female,Other,Some College,2,26,Yes,High,Yes,No,No,No,3.410289125374385,B
1376,18,Male,African American,Some College,19,25,Yes,Low,Yes,No,No,Yes,2.69832878715568,C
1378,15,Male,Caucasian,Bachelor’s,16,23,No,Moderate,No,Yes,No,No,3.5230875665301613,A
1379,16,Female,African American,Some College,5,16,No,High,No,Yes,Yes,No,2.8249201053449937,C
1380,15,Male,Caucasian,High School,2,19,Yes,Moderate,Yes,Yes,No,No,3.322629371381575,B
1381,18,Male,Caucasian,Bachelor’s,17,15,No,Very High,No,No,No,No,3.813721946622439,A
1382,16,Female,Caucasian,Bachelor’s,4,16,Yes,Very High,Yes,Yes,No,Yes,3.85896165503476,A
1383,18,Male,African American,Some College,12,0,No,Moderate,No,No,No,No,3.82754859230828,A
1384,15,Male,Asian,Some College,0,27,No,High,Yes,Yes,Yes,No,2.277818261938401,D
1385,15,Male,Caucasian,High School,16,20,No,Low,No,No,No,Yes,3.021683716778324,B
1386,18,Female,Asian,No Education,2,21,No,High,Yes,Yes,No,No,2.5282177244757644,C
1387,17,Female,Caucasian,High School,18,14,No,Low,Yes,No,No,No,3.575795960999435,A
1388,17,Male,Caucasian,High School,20,16,Yes,High,No,No,No,Yes,3.140248341355983,B
1390,15,Female,Caucasian,Bachelor’s,11,21,Yes,Very High,Yes,No,No,No,3.152747030849124,B
1391,17,Male,Caucasian,Bachelor’s,7,4,No,Moderate,Yes,Yes,No,Yes,3.6030852605273664,A
1392,17,Female,African American,Some College,7,3,No,No Support,Yes,Yes,No,No,3.363035323261099,B
1393,18,Female,Asian,High School,14,25,No,Moderate,No,No,No,Yes,3.8642561289316975,A
1394,18,Female,Caucasian,Higher,10,20,No,High,Yes,Yes,No,No,3.973382139992936,A
1396,18,Female,Asian,High School,0,8,Yes,Very High,Yes,No,No,Yes,2.7931523571584203,C
1397,18,Female,Asian,Some College,15,26,No,Very High,No,No,No,No,2.4389150342778154,D
1398,16,Male,Caucasian,Higher,13,15,No,Moderate,No,No,No,Yes,3.249811350511909,B
1399,18,Male,Caucasian,Higher,6,29,No,Low,Yes,No,Yes,No,3.373272194034368,B
1400,15,Male,Asian,No Education,5,11,Yes,No Support,No,No,No,Yes,3.2205031005008564,B
1401,18,Male,African American,Higher,20,17,Yes,Very High,No,Yes,No,Yes,3.737049377304116,A
1402,18,Female,Caucasian,High School,3,21,No,Very High,No,Yes,Yes,No,3.464246646352951,B
1403,17,Male,Caucasian,No Education,7,2,No,Moderate,Yes,No,No,Yes,3.9646905148437694,A
1405,18,Female,Caucasian,Higher,2,17,Yes,High,Yes,Yes,No,Yes,3.069166365073748,B
1406,18,Male,Other,Some College,3,11,No,High,Yes,No,Yes,No,3.2309616573239754,B
1407,16,Female,Caucasian,Some College,12,29,No,Very High,No,No,No,Yes,3.241645648808006,B
1408,18,Male,Asian,Bachelor’s,20,12,Yes,No Support,Yes,Yes,No,No,3.89525090476272,A
1409,18,Male,Caucasian,Bachelor’s,1,0,No,Very High,Yes,No,No,No,2.9126316691264496,C
1410,16,Male,Caucasian,Higher,10,3,No,Moderate,No,Yes,No,No,3.1015715134502955,B
1411,17,Male,Asian,Some College,15,7,No,Moderate,No,No,Yes,No,3.488049891605184,B
1412,18,Male,Caucasian,Higher,9,18,No,Moderate,No,Yes,Yes,No,3.820936260295056,A
1413,16,Female,African American,Higher,14,20,Yes,Moderate,Yes,Yes,No,No,3.374785223404075,B
1414,15,Female,Caucasian,High School,9,29,No,High,No,No,No,No,3.73263826250292,A
1415,17,Male,Caucasian,Bachelor’s,1,25,Yes,High,Yes,No,Yes,No,3.336769229974797,B
1416,15,Female,Caucasian,Some College,5,20,No,Moderate,Yes,Yes,No,Yes,3.623006827159706,A
1417,15,Female,African American,Some College,13,4,Yes,High,Yes,Yes,No,No,3.2482962690421218,B
1418,16,Female,Caucasian,Bachelor’s,1,10,No,Moderate,Yes,Yes,No,No,2.297573089957335,D
1419,18,Male,Caucasian,No Education,9,24,No,Very High,No,Yes,No,Yes,2.6032525828935227,C
1420,16,Male,Caucasian,Some College,16,30,Yes,No Support,No,No,No,No,3.3252420488577243,B
1421,16,Male,African American,Higher,7,23,No,Moderate,No,No,No,No,2.8125740153663514,C
1422,16,Female,Asian,High School,15,23,No,No Support,Yes,Yes,No,Yes,2.4496267780754657,D
1423,16,Female,Caucasian,Some College,13,28,No,Moderate,Yes,No,No,No,3.5515651419505456,A
1424,17,Male,Caucasian,Higher,9,28,No,Moderate,Yes,No,No,No,2.8949510344053566,C
1425,18,Male,Other,Some College,12,16,No,Very High,No,Yes,Yes,No,3.981993253181264,A
1426,15,Female,Caucasian,Some College,0,16,Yes,No Support,No,Yes,Yes,No,3.4389448537381107,B
1428,18,Female,Asian,Some College,11,29,No,High,Yes,No,No,No,2.632235236496736,C
1429,15,Female,Asian,Bachelor’s,16,23,No,Low,No,Yes,Yes,Yes,2.52706976231304,C
1430,18,Male,Caucasian,Bachelor’s,13,25,No,Very High,Yes,No,Yes,Yes,3.21765272644049,B
1431,15,Female,Asian,Some College,4,0,Yes,Very High,No,No,No,No,2.867761540323487,C
1432,16,Female,Asian,Bachelor’s,18,30,Yes,High,No,Yes,No,No,2.487939116709957,D
1435,18,Female,Caucasian,Bachelor’s,12,1,No,Low,No,No,No,Yes,3.3735609576330137,B
1438,18,Female,African American,No Education,13,5,No,Very High,Yes,No,No,No,3.7845846560988514,A
1439,17,Female,Caucasian,High School,3,12,No,Moderate,Yes,No,No,Yes,3.492899995396116,B
1440,17,Male,Caucasian,High School,8,14,No,Moderate,No,No,Yes,Yes,3.2810857244766862,B
1443,15,Male,Other,No Education,12,2,Yes,Moderate,Yes,Yes,Yes,No,2.9080352889662744,C
1444,18,Female,Caucasian,Bachelor’s,11,30,No,Very High,No,No,No,No,3.899041234098704,A
1445,18,Female,Caucasian,High School,15,30,No,Low,Yes,No,No,No,2.8268945083674684,C
1446,17,Male,Caucasian,High School,3,19,No,Very High,Yes,Yes,No,No,2.845898328678414,C
1447,17,Female,African American,Some College,17,8,Yes,High,Yes,No,No,Yes,3.0613189278861768,B
1448,16,Female,Asian,High School,2,24,No,Very High,Yes,Yes,No,No,3.4987001461302225,B
1450,16,Female,Caucasian,No Education,0,20,No,No Support,No,No,No,Yes,3.1880207909278107,B
1451,16,Female,Other,Some College,18,22,Yes,Moderate,Yes,No,Yes,No,2.9247217847673395,C
1452,16,Female,Caucasian,Bachelor’s,3,24,Yes,Very High,No,No,Yes,Yes,2.3602251821203017,D
1453,16,Female,African American,Bachelor’s,16,23,No,High,Yes,Yes,No,No,3.0670611636782885,B
1454,16,Male,Caucasian,High School,6,26,Yes,High,Yes,Yes,No,No,3.030413739410454,B
1455,15,Female,Asian,Some College,1,22,Yes,No Support,No,No,No,No,2.1802326749071246,D
1456,17,Female,African American,Bachelor’s,11,11,Yes,Moderate,No,Yes,No,No,3.11945305145616,B
1457,16,Female,African American,Higher,4,7,Yes,Moderate,No,No,Yes,No,2.6553879386580825,C
1458,18,Female,Asian,Higher,15,20,No,Moderate,Yes,Yes,Yes,No,2.718401995192095,C
1459,17,Male,Caucasian,High School,7,20,Yes,Moderate,No,No,No,No,2.995879480677076,C
1460,17,Female,Caucasian,Higher,7,20,No,Moderate,No,Yes,No,No,2.841800051315758,C
1464,15,Female,Caucasian,High School,5,23,No,High,Yes,No,No,Yes,3.5724062075222784,A
1465,18,Female,African American,No Education,15,7,Yes,Very High,Yes,No,Yes,No,3.307703852960625,B
1466,17,Female,Caucasian,High School,14,17,No,Low,No,No,Yes,Yes,3.2055193584525346,B
1467,18,Female,Caucasian,Some College,15,10,No,No Support,Yes,Yes,No,No,3.072906274389987,B
1468,15,Female,Caucasian,Bachelor’s,12,21,No,High,Yes,Yes,No,No,2.823594726689815,C
1469,15,Female,Caucasian,Bachelor’s,11,27,No,Moderate,Yes,No,No,No,3.4153900699427635,B
1471,15,Male,Other,Some College,17,9,No,Low,Yes,Yes,No,No,2.9594746025226466,C
1472,18,Male,African American,Higher,13,25,No,Moderate,Yes,No,No,No,2.3981988200270767,D
1473,17,Female,Caucasian,Bachelor’s,1,14,Yes,Moderate,No,Yes,No,No,3.2088068696918914,B
1474,18,Female,Other,High School,1,5,No,Moderate,Yes,No,No,No,2.4385979484839004,D
1475,17,Male,African American,Higher,2,18,Yes,Moderate,Yes,No,Yes,No,3.446769419249774,B
1476,18,Male,Caucasian,Bachelor’s,7,16,No,Moderate,Yes,Yes,No,Yes,3.777390259565359,A
1477,15,Female,Other,No Education,10,22,Yes,Very High,Yes,No,No,No,3.435688015944261,B
1479,15,Female,Asian,High School,3,4,Yes,Very High,No,No,Yes,No,2.570701760966911,C
1480,18,Female,Asian,Bachelor’s,8,27,No,Very High,No,No,No,No,2.442820976163456,D
1484,16,Female,Caucasian,Higher,14,20,Yes,High,Yes,Yes,Yes,No,2.5507960875373774,C
1485,15,Female,Caucasian,High School,19,26,Yes,Low,Yes,No,No,No,3.683726983941392,A
1486,16,Female,Asian,Higher,6,23,No,Very High,No,Yes,No,No,2.064657999406953,D
1487,17,Male,Asian,Higher,9,27,No,No Support,Yes,No,Yes,No,3.090651629408917,B
1488,18,Female,Caucasian,No Education,3,4,Yes,Moderate,Yes,No,Yes,No,3.9160835096314974,A
1493,15,Female,Caucasian,No Education,19,22,No,Low,Yes,No,Yes,No,3.506457731437387,A
1494,16,Male,Caucasian,High School,17,18,No,High,No,No,No,No,3.658230440818235,A
1495,15,Male,Caucasian,Some College,14,27,Yes,No Support,Yes,No,No,No,3.051713964186172,B
1498,18,Male,Caucasian,Higher,11,10,No,Very High,No,Yes,Yes,No,2.784659851036609,C
1499,15,Male,Other,Some College,18,27,No,Moderate,Yes,Yes,No,No,3.244981216162697,B
1500,18,Female,Caucasian,No Education,18,17,Yes,Moderate,Yes,No,No,No,3.78797325792289,A
1501,17,Female,Asian,Higher,19,2,Yes,Moderate,No,No,No,No,3.618911481256838,A
1502,15,Female,African American,No Education,1,27,No,Moderate,Yes,No,No,No,2.572552083727361,C
1503,15,Male,Caucasian,Higher,20,8,No,Low,Yes,No,No,No,3.821319747593921,A
1504,18,Female,Other,Some College,2,23,No,Very High,No,No,No,No,3.285164934096383,B
1505,17,Female,African American,No Education,9,30,No,Moderate,Yes,No,No,No,2.5065886996432623,C
1507,18,Female,Asian,Higher,11,23,No,No Support,Yes,No,No,No,2.7374606976395817,C
1508,17,Male,Caucasian,Higher,6,12,No,No Support,Yes,No,No,Yes,3.2517848542125685,B
1509,18,Female,African American,High School,8,8,Yes,High,No,Yes,Yes,No,3.003359203524335,B
1510,16,Male,Caucasian,High School,1,2,No,Very High,No,Yes,No,Yes,3.767314042917049,A
1511,15,Female,Asian,Some College,9,15,No,Moderate,No,No,No,Yes,3.227706021149064,B
1512,16,Male,Caucasian,Bachelor’s,5,21,Yes,Low,Yes,Yes,Yes,No,2.554472687952169,C
1513,17,Male,African American,Bachelor’s,11,7,No,Low,No,No,No,Yes,3.135820999882284,B
1514,16,Male,Caucasian,High School,5,25,Yes,Very High,Yes,Yes,No,Yes,2.800908766882627,C
1515,16,Female,African American,Higher,2,6,Yes,High,No,Yes,No,No,3.194906791150033,B
1516,17,Male,Asian,Bachelor’s,9,24,Yes,Very High,No,No,No,Yes,2.725297542802295,C
1517,18,Female,Caucasian,Bachelor’s,8,22,No,No Support,No,Yes,No,No,2.294802089965549,D
1519,18,Male,Caucasian,Some College,4,24,No,Very High,No,Yes,Yes,Yes,2.4825234293616325,D
1520,16,Female,Asian,Higher,2,27,Yes,Very High,Yes,Yes,No,Yes,3.0938161796981216,B
1521,18,Male,Caucasian,Some College,4,15,No,No Support,Yes,No,No,No,2.490680734138904,D
1522,17,Male,Asian,Higher,7,20,No,High,Yes,Yes,No,No,3.721679094514972,A
1523,16,Female,Asian,Higher,7,21,No,Moderate,No,Yes,No,No,3.3118922079320963,B
1524,17,Male,Caucasian,Bachelor’s,13,17,No,High,Yes,No,No,No,3.1464545627596987,B
1526,17,Male,Caucasian,No Education,10,14,No,High,Yes,Yes,No,No,3.9434887485904806,A
1527,17,Female,Asian,No Education,15,1,No,Very High,No,Yes,No,Yes,3.396583236797428,B
1528,16,Female,Caucasian,High School,5,28,No,High,No,No,Yes,No,2.8662927593566767,C
1529,16,Female,African American,High School,10,19,Yes,High,Yes,No,No,No,3.995518606630762,A
1530,16,Female,Asian,High School,9,3,Yes,High,Yes,Yes,No,No,2.910697809039535,C
1531,15,Male,Caucasian,High School,8,4,No,High,Yes,No,No,Yes,3.645732845021292,A
1533,15,Female,Caucasian,Some College,6,28,No,Moderate,No,Yes,Yes,No,3.565525417128669,A
1534,15,Male,Caucasian,No Education,17,26,No,High,Yes,No,Yes,No,3.731970257907819,A
1536,16,Male,Caucasian,Bachelor’s,14,14,No,High,Yes,Yes,Yes,No,3.839687991186276,A
1537,18,Male,Caucasian,Some College,1,16,Yes,Very High,No,Yes,Yes,Yes,2.124726678475129,D
1538,17,Female,Asian,Some College,1,9,Yes,Moderate,Yes,No,No,No,3.04172339485156,B
1539,15,Male,Caucasian,Bachelor’s,9,19,No,Very High,No,Yes,No,No,3.734654782570992,A
1540,16,Female,Other,Bachelor’s,19,28,No,Moderate,No,No,Yes,No,2.382414212767649,D
1541,17,Male,Other,Some College,14,8,No,Low,Yes,No,Yes,No,3.816466933291451,A
1542,16,Female,Caucasian,Bachelor’s,9,15,No,Moderate,Yes,No,Yes,No,3.4266440996660936,B
1543,17,Male,Caucasian,Higher,18,23,No,Very High,No,No,No,No,2.989344757547603,C
1545,15,Female,Caucasian,Some College,10,21,No,Moderate,Yes,Yes,Yes,No,2.9389005090162112,C
1546,18,Female,Caucasian,Bachelor’s,1,26,Yes,Low,Yes,Yes,No,Yes,2.4776580389434324,D
1547,15,Male,Asian,High School,20,8,No,Moderate,No,Yes,No,Yes,3.610812989391296,A
1549,16,Male,Asian,Higher,20,22,No,High,Yes,No,No,No,3.4213053665450657,B
1550,17,Male,Caucasian,Some College,0,6,Yes,High,Yes,No,No,No,3.851620081167467,A
1551,15,Male,Caucasian,Higher,4,16,No,Very High,Yes,No,No,No,2.3231461052972247,D
1552,18,Female,Caucasian,Some College,20,30,Yes,High,No,No,No,No,3.0571576258039075,B
1553,15,Male,Other,Higher,6,4,No,Moderate,Yes,No,Yes,No,3.235340043093898,B
1554,18,Male,African American,Some College,12,6,No,Moderate,Yes,Yes,No,No,3.479159229501517,B
1555,15,Female,Asian,No Education,12,29,No,Very High,Yes,No,No,Yes,3.062589358022056,B
1557,18,Female,Caucasian,High School,20,17,No,Low,Yes,No,Yes,No,3.7881093909816346,A
1558,16,Male,Caucasian,No Education,5,30,No,Moderate,No,No,Yes,Yes,2.592095316927986,C
1560,16,Female,African American,High School,11,13,Yes,Low,Yes,Yes,Yes,No,2.8023337978643297,C
1561,18,Male,African American,Bachelor’s,7,17,No,High,Yes,No,No,Yes,3.910477633013132,A
1563,17,Female,Other,High School,17,16,No,Low,No,No,No,Yes,2.861389065937104,C
1564,17,Female,Caucasian,Higher,10,18,No,High,Yes,Yes,Yes,No,3.5581266532306524,A
1565,18,Female,Other,Some College,19,30,No,Low,Yes,Yes,No,No,2.6465552108286943,C
1567,16,Male,Caucasian,Bachelor’s,14,20,No,Moderate,Yes,No,No,Yes,3.335899244032539,B
1568,18,Female,Caucasian,Some College,8,3,No,High,Yes,No,No,Yes,3.067444782535848,B
1569,17,Male,Caucasian,Higher,2,14,No,High,No,No,No,Yes,3.252219551367605,B
1570,17,Female,African American,Bachelor’s,16,30,Yes,Low,No,Yes,Yes,No,3.5144179609957216,A
1571,16,Female,Caucasian,Some College,16,28,No,Very High,No,No,No,No,3.569939299460082,A
1573,15,Male,Asian,High School,18,23,Yes,Moderate,No,No,Yes,No,3.980428889592881,A
1577,15,Female,African American,Bachelor’s,14,24,Yes,No Support,No,Yes,No,Yes,3.76049053051408,A
1578,16,Male,African American,Bachelor’s,0,15,No,Moderate,Yes,No,No,No,3.7572636209336734,A
1580,16,Female,Caucasian,Higher,7,24,No,Very High,Yes,No,No,No,3.0339811453638137,B
1581,16,Female,Caucasian,High School,9,1,Yes,Low,No,No,No,No,3.202816126071645,B
1582,15,Female,Caucasian,High School,1,1,Yes,Moderate,No,Yes,No,Yes,3.269574346353731,B
1586,17,Female,African American,No Education,18,5,Yes,Moderate,Yes,No,No,No,3.49423488404049,B
1587,16,Male,Other,High School,0,18,No,No Support,No,No,No,No,3.065728585887144,B
1588,17,Male,Asian,Higher,15,27,No,High,No,Yes,No,No,3.8753132451360255,A
1589,18,Female,Caucasian,Bachelor’s,14,17,Yes,No Support,No,No,No,Yes,3.448758400695682,B
1591,15,Male,Asian,High School,4,14,No,Very High,No,No,No,No,3.990714736225622,A
1593,15,Male,African American,High School,16,5,No,Moderate,Yes,Yes,No,No,2.9801392876017565,C
1594,18,Female,Other,High School,9,11,Yes,No Support,No,No,No,No,2.734325868923872,C
1595,18,Male,African American,Higher,4,18,No,Very High,Yes,No,No,No,3.979152155477161,A
1596,18,Female,Other,Higher,10,11,No,High,No,Yes,Yes,Yes,3.1282986299864888,B
1597,15,Female,Caucasian,High School,5,11,Yes,Low,Yes,No,No,Yes,2.382978277925892,D
1598,17,Male,Caucasian,No Education,3,8,No,Moderate,Yes,Yes,No,No,2.786532109049064,C
1599,18,Male,Caucasian,High School,6,23,Yes,High,No,No,No,Yes,3.0469915635207965,B
1600,16,Male,African American,Some College,18,9,No,Moderate,No,Yes,No,No,3.60218250623139,A
1601,15,Male,Asian,High School,6,21,Yes,Low,Yes,No,Yes,No,3.496606215257329,B
1602,18,Female,Other,High School,13,16,No,Moderate,Yes,No,Yes,No,3.64207130875338,A
1603,18,Female,Caucasian,High School,16,17,No,High,Yes,Yes,Yes,No,3.5098091126958577,A
1606,17,Male,African American,Bachelor’s,0,17,No,Very High,Yes,No,No,Yes,3.664513143048812,A
1607,17,Female,Caucasian,Some College,1,2,No,Moderate,Yes,Yes,No,No,3.374506534995517,B
1609,18,Female,Asian,Higher,3,13,No,High,Yes,No,No,Yes,2.7817709048614256,C
1610,18,Female,Asian,High School,12,23,Yes,Moderate,Yes,No,No,No,2.9197010991786008,C
1611,15,Female,Caucasian,High School,0,8,No,High,Yes,Yes,No,No,3.894106199669064,A
1612,16,Male,Caucasian,Some College,3,5,Yes,Moderate,Yes,No,No,No,3.543666693358804,A
1613,18,Female,Other,No Education,1,3,No,High,No,No,No,No,2.9471735805356687,C
1614,16,Male,African American,Some College,3,26,No,High,No,No,No,Yes,3.360645821279685,B
1616,17,Female,Caucasian,Some College,3,22,No,High,Yes,No,No,Yes,2.639951765990609,C
1617,15,Female,Asian,High School,8,9,No,Moderate,Yes,No,Yes,No,2.4323420173331467,D
1618,18,Male,Caucasian,Some College,16,10,No,No Support,No,No,Yes,No,3.858005043566191,A
1619,17,Male,Caucasian,Higher,20,6,Yes,No Support,No,No,No,No,3.9852849058312616,A
1620,17,Male,African American,High School,19,25,No,Very High,No,Yes,No,No,3.223658240393998,B
1621,18,Male,Caucasian,Bachelor’s,20,24,Yes,Very High,No,Yes,No,No,3.058602862434902,B
1622,16,Male,African American,No Education,1,4,Yes,No Support,Yes,No,No,Yes,2.4448312484239856,D
1623,17,Male,Caucasian,No Education,2,25,No,Moderate,Yes,No,Yes,No,2.049724029560524,D
1625,15,Female,Caucasian,High School,6,25,No,Very High,Yes,No,Yes,Yes,2.961272133550412,C
1626,16,Female,Caucasian,No Education,3,5,No,Low,Yes,No,No,No,3.5409942221413897,A
1627,15,Female,Caucasian,High School,11,27,No,Moderate,Yes,No,Yes,No,2.912636842554394,C
1628,16,Male,Other,Some College,0,1,Yes,Low,Yes,No,No,No,3.1674613783074834,B
1630,17,Female,Caucasian,High School,3,15,No,Moderate,Yes,No,Yes,No,3.4923134604806965,B
1631,15,Female,Asian,Bachelor’s,3,27,No,Moderate,Yes,Yes,No,Yes,2.054276352305473,D
1632,18,Female,African American,High School,8,24,No,Moderate,No,Yes,No,No,3.131439618777708,B
1633,15,Female,Other,Bachelor’s,20,22,No,Moderate,Yes,No,No,Yes,3.950376430316185,A
1634,15,Female,Caucasian,Some College,9,22,No,Low,No,Yes,Yes,Yes,2.699606890833827,C
1635,16,Male,African American,Bachelor’s,18,12,Yes,Moderate,No,Yes,No,No,2.9766635147044824,C
1636,16,Female,Caucasian,Higher,18,20,No,Very High,No,No,No,No,3.442809677478271,B
1637,15,Female,Caucasian,Higher,14,6,No,High,No,No,No,No,3.5366103945571243,A
1638,17,Female,Other,No Education,16,24,No,High,Yes,No,No,Yes,3.811259162110488,A
1639,16,Female,African American,Higher,6,25,No,Moderate,No,No,No,No,3.369035629825631,B
1640,18,Male,Caucasian,No Education,2,4,No,High,Yes,No,No,No,3.122031513867368,B
1641,16,Male,Caucasian,Higher,4,24,No,Moderate,No,No,No,Yes,2.971432506851253,C
1642,16,Female,Asian,High School,15,16,Yes,Low,Yes,No,No,Yes,3.805669156652663,A
1643,18,Female,African American,Some College,6,12,Yes,Moderate,Yes,No,No,Yes,3.586310302966023,A
1644,15,Female,Caucasian,No Education,15,14,No,Low,No,No,No,No,3.5386180083480467,A
1645,18,Male,Other,High School,8,27,No,Low,Yes,Yes,No,No,2.9984323526795893,C
1646,15,Male,Caucasian,Bachelor’s,0,2,No,No Support,Yes,No,No,No,3.725374897816177,A
1647,15,Female,Caucasian,Higher,2,22,Yes,Moderate,Yes,No,Yes,No,3.633657893278917,A
1648,15,Female,Other,Bachelor’s,7,3,No,Moderate,Yes,Yes,No,No,2.693598864596076,C
1649,18,Female,Caucasian,Bachelor’s,17,14,Yes,High,Yes,Yes,No,Yes,2.903505147113134,C
1650,15,Male,Caucasian,Bachelor’s,17,17,Yes,Moderate,No,Yes,No,No,3.677831628350583,A
1651,17,Female,African American,High School,18,27,No,Very High,Yes,No,No,No,3.365624720009079,B
1652,18,Male,Asian,No Education,6,29,Yes,Low,Yes,Yes,No,No,2.5823388800506297,C
1655,16,Male,Asian,High School,10,7,No,Moderate,Yes,Yes,No,Yes,3.813254133474877,A
1656,15,Female,Caucasian,No Education,4,10,Yes,High,No,No,Yes,No,3.1846801506504905,B
1657,17,Female,Asian,High School,11,24,No,Moderate,Yes,No,No,No,2.9895654196657224,C
1658,17,Male,Caucasian,High School,0,21,No,Moderate,Yes,No,No,No,3.309005255796967,B
1659,18,Female,Caucasian,Higher,18,25,No,Low,No,Yes,No,No,2.684112458649972,C
1660,16,Male,Asian,High School,10,8,No,Very High,Yes,Yes,No,Yes,2.739492985068513,C
1661,18,Male,Other,Some College,14,19,Yes,No Support,Yes,No,Yes,No,3.2363347664969684,B
1664,16,Female,Caucasian,No Education,10,0,No,Moderate,Yes,Yes,No,No,3.5667904480950856,A
1665,15,Male,Caucasian,High School,10,13,Yes,Very High,Yes,Yes,No,No,3.010198181842138,B
